! Day# Year Month Day  MeanTemp(F) MinTemp MaxTemp  MeanTd(F) MinTd MaxTd  MeanRH MinRH MaxRH  MeanWS(mph) MaxWS  MeanPres(mb) MinPres MaxPres  Rain(inch)
  4513 2017    12  18         34.0    20.3    52.4       23.6  16.8  29.7    68.3  38.0  88.0          1.3    11           0.0 1000000.0 -1000000.0        0.00
  4514 2017    12  19         35.3    25.4    48.5       21.8  19.5  26.4    60.2  34.0  85.0          2.0    11           0.0 1000000.0 -1000000.0        0.00
  4515 2017    12  20         49.7    31.0    64.5       14.5   8.0  23.6    27.9  13.0  65.0          6.3    31           0.0 1000000.0 -1000000.0        0.00
  4516 2017    12  21         21.3    11.9    38.2       15.8   8.3  24.8    79.7  42.0  92.0          4.4    21           0.0 1000000.0 -1000000.0        0.09
  4517 2017    12  22         22.2     9.9    37.0       14.9   6.1  22.8    74.5  46.0  88.0          2.0    11           0.0 1000000.0 -1000000.0        0.00
  4518 2017    12  23         20.2    10.0    32.8       14.8   6.4  22.6    79.8  64.0  92.0          3.9    25           0.0 1000000.0 -1000000.0        0.11
  4519 2017    12  24         10.9    -3.4    22.5        5.2  -7.6  14.1    77.7  67.0  88.0          2.2    12           0.0 1000000.0 -1000000.0        0.00
  4520 2017    12  25         16.3    11.1    20.8        9.3   7.4  11.0    73.7  62.0  86.0          2.9    12           0.0 1000000.0 -1000000.0        0.00
  4521 2017    12  26          9.7     5.2    11.6        6.2   1.7   7.8    85.3  82.0  88.0          2.9    10           0.0 1000000.0 -1000000.0        0.00
  4522 2017    12  27         10.2     2.5    49.6        3.5  -1.3  17.1    78.3  23.0  87.0          5.0    46           0.0 1000000.0 -1000000.0        0.00
  4525 2017    12  30         17.8    12.0    28.4       12.5   8.6  19.3    79.8  67.0  90.0          3.8    21           0.0 1000000.0 -1000000.0        0.00
  4526 2017    12  31         18.7    13.4    28.4       12.9   8.1  20.7    77.9  66.0  85.0          3.0    19           0.0 1000000.0 -1000000.0        0.00
  4527 2018     1   1         18.4    13.7    30.8       12.8   9.3  17.3    79.1  55.0  92.0          2.0    13           0.0 1000000.0 -1000000.0        0.00
  4528 2018     1   2         25.7    13.1    44.0        9.7   6.1  13.4    55.7  22.0  85.0          1.8    10           0.0 1000000.0 -1000000.0        0.00
  4529 2018     1   3         31.1    16.2    47.6       10.0   4.9  17.1    44.0  21.0  65.0          2.5    11           0.0 1000000.0 -1000000.0        0.00
  4530 2018     1   4         35.2    23.8    51.0       13.6   8.1  18.0    45.0  18.0  66.0          2.5    11           0.0 1000000.0 -1000000.0        0.00
  4531 2018     1   5         35.2    23.3    60.9       19.6  13.7  25.1    55.2  20.0  74.0          2.8    27           0.0 1000000.0 -1000000.0        0.00
  4532 2018     1   6         39.2    27.4    55.8       23.5  20.6  26.6    55.7  30.0  76.0          2.7    15           0.0 1000000.0 -1000000.0        0.00
  4533 2018     1   7         39.0    27.9    52.7       24.9  20.2  30.8    59.1  30.0  83.0          3.1    18           0.0 1000000.0 -1000000.0        0.00
  4534 2018     1   8         35.0    23.7    52.4       23.9  19.2  29.4    66.1  33.0  85.0          1.9    11           0.0 1000000.0 -1000000.0        0.00
  4535 2018     1   9         54.9    37.3    65.5       27.7  21.3  32.5    36.0  25.0  57.0          7.8    33           0.0 1000000.0 -1000000.0        0.00
  4536 2018     1  10         46.0    27.9    56.8       27.8  20.7  37.7    51.2  32.0  80.0          6.2    29           0.0 1000000.0 -1000000.0        0.00
  4537 2018     1  11         32.5    23.4    41.8       14.9   6.6  21.8    51.9  24.0  80.0          5.4    36           0.0 1000000.0 -1000000.0        0.00
  4538 2018     1  12         37.4    29.5    47.7       21.9  13.9  30.4    55.3  32.0  86.0          4.9    39           0.0 1000000.0 -1000000.0        0.00
  4539 2018     1  13         34.5    23.7    51.3       22.5  18.2  27.7    65.4  28.0  90.0          2.4    14           0.0 1000000.0 -1000000.0        0.00
  4540 2018     1  14         33.7    21.2    48.4       23.2  17.1  27.8    67.0  38.0  87.0          2.3    21           0.0 1000000.0 -1000000.0        0.00
  4541 2018     1  15         21.0     8.7    32.0       15.0  -1.5  25.3    77.6  57.0  91.0          4.3    19           0.0 1000000.0 -1000000.0        0.02
  4542 2018     1  16         17.5     3.4    35.3        9.3  -1.2  19.8    71.1  36.0  84.0          1.4    10           0.0 1000000.0 -1000000.0        0.00
  4543 2018     1  17         30.3    12.5    52.9       10.3   1.2  18.8    52.2  12.0  84.0          1.9    15           0.0 1000000.0 -1000000.0        0.00
  4544 2018     1  18         38.1    20.9    61.2       18.3  13.5  25.0    49.3  20.0  75.0          1.9    11           0.0 1000000.0 -1000000.0        0.00
  4545 2018     1  19         56.2    35.9    68.9       18.1  14.7  22.7    24.7  13.0  57.0          9.6    36           0.0 1000000.0 -1000000.0        0.00
  4546 2018     1  20         36.9    29.9    47.0       23.2  13.2  29.8    59.4  30.0  92.0          4.5    21           0.0 1000000.0 -1000000.0        0.00
  4547 2018     1  21         25.9    23.6    29.8       23.3  17.7  27.9    89.7  77.0  93.0          4.9    24           0.0 1000000.0 -1000000.0        0.29
  4548 2018     1  22         33.9    18.0    49.4        8.6  -0.9  20.2    38.0  13.0  89.0          6.6    28           0.0 1000000.0 -1000000.0        0.00
  4549 2018     1  23         33.1    19.8    42.9       12.1   6.1  18.1    43.8  23.0  76.0          4.8    32           0.0 1000000.0 -1000000.0        0.00
  4550 2018     1  24         33.9    15.9    53.3       16.4  10.5  23.9    52.1  18.0  81.0          3.3    26           0.0 1000000.0 -1000000.0        0.00
  4551 2018     1  25         35.7    25.2    49.7       19.6  12.5  25.4    53.6  31.0  76.0          1.8    10           0.0 1000000.0 -1000000.0        0.00
  4552 2018     1  26         35.4    23.3    43.7       11.1   2.4  22.8    37.1  24.0  56.0          9.7    35           0.0 1000000.0 -1000000.0        0.00
  4553 2018     1  27         32.8    20.0    44.7        9.9   6.0  16.9    40.5  21.0  64.0          3.9    37           0.0 1000000.0 -1000000.0        0.00
  4554 2018     1  28         35.1    23.2    51.1       20.0  13.5  28.9    57.1  27.0  84.0          5.1    34           0.0 1000000.0 -1000000.0        0.00
  4555 2018     1  29         41.0    23.6    57.9       21.8  12.8  31.3    52.7  20.0  92.0          3.6    22           0.0 1000000.0 -1000000.0        0.00
  4556 2018     1  30         51.1    35.1    64.6       16.4   8.0  24.6    28.2  12.0  56.0          6.0    52           0.0 1000000.0 -1000000.0        0.00
  4557 2018     1  31         36.2    27.5    58.0       23.1  11.5  28.7    64.3  16.0  84.0          5.5    41           0.0 1000000.0 -1000000.0        0.00
  4558 2018     2   1         27.4    25.1    30.1       22.5  19.8  23.9    81.7  72.0  88.0          3.2    11           0.0 1000000.0 -1000000.0        0.02
  4559 2018     2   2         33.7    25.3    48.3       26.8  22.6  32.9    76.7  50.0  90.0          2.9    15           0.0 1000000.0 -1000000.0        0.00
  4560 2018     2   3         47.7    31.6    57.8       25.3  20.2  30.2    43.5  23.0  79.0          7.9    50           0.0 1000000.0 -1000000.0        0.00
  4561 2018     2   4         26.4    15.7    50.8       19.0  12.6  28.5    77.4  32.0  93.0          4.8    32           0.0 1000000.0 -1000000.0        0.00
  4562 2018     2   5         38.1    22.9    51.8       25.0  19.4  36.3    61.9  30.0  92.0          9.9    46           0.0 1000000.0 -1000000.0        0.02
  4563 2018     2   6         33.4    23.4    47.7       20.5  13.5  27.2    63.4  27.0  92.0          3.8    27           0.0 1000000.0 -1000000.0        0.00
  4564 2018     2   7         37.5    26.7    52.6       23.7  19.9  28.3    61.3  28.0  85.0          4.7    31           0.0 1000000.0 -1000000.0        0.00
  4565 2018     2   8         51.2    43.8    58.7       22.1  20.1  23.7    32.1  23.0  42.0          9.6    48           0.0 1000000.0 -1000000.0        0.00
  4566 2018     2   9         28.0    13.3    52.1       21.4  10.4  29.3    80.4  30.0  94.0          5.4    29           0.0 1000000.0 -1000000.0        0.05
  4567 2018     2  10         13.7    10.6    15.9       10.6   7.5  12.7    87.4  85.0 100.0          2.3    10           0.0 1000000.0 -1000000.0        0.07
  4568 2018     2  11         21.6     6.1    39.3       15.1   2.8  24.2    76.8  42.0  91.0          2.5    14           0.0 1000000.0 -1000000.0        0.00
  4569 2018     2  12         18.7    14.7    23.6       13.8  10.9  19.4    80.9  73.0  87.0          4.0    16           0.0 1000000.0 -1000000.0        0.00
  4570 2018     2  13         38.4    15.1    56.5       20.3  11.1  30.2    54.1  25.0  91.0          7.7    33           0.0 1000000.0 -1000000.0        0.00
  4571 2018     2  14         52.0    40.3    62.4       20.7  16.6  25.6    30.0  18.0  47.0         13.9    51           0.0 1000000.0 -1000000.0        0.00
  4572 2018     2  15         39.1    21.5    48.4       20.5  14.4  26.8    50.7  26.0  88.0          9.2    39           0.0 1000000.0 -1000000.0        0.00
  4573 2018     2  16         31.6    20.8    45.6       16.3   1.6  22.8    58.5  16.0  85.0          6.5    43           0.0 1000000.0 -1000000.0        0.00
  4574 2018     2  17         45.1    31.8    57.4        8.6  -1.4  13.6    23.7  10.0  42.0          7.9    52           0.0 1000000.0 -1000000.0        0.00
  4575 2018     2  18         49.7    23.9    64.3       14.1   6.8  26.8    30.5  12.0  90.0         11.4    51           0.0 1000000.0 -1000000.0        0.00
  4576 2018     2  19         12.6     3.4    23.6        9.3  -0.6  21.1    86.2  81.0  90.0          5.2    14           0.0 1000000.0 -1000000.0        0.30
  4577 2018     2  20          6.6    -0.7    14.4        1.2  -5.3   6.9    78.3  67.0  85.0          2.0     9           0.0 1000000.0 -1000000.0        0.00
  4578 2018     2  21         11.6    -0.6    22.0        5.7  -4.9  13.1    77.2  62.0  86.0          2.2    13           0.0 1000000.0 -1000000.0        0.00
  4579 2018     2  22         19.2    11.4    25.9       13.5   7.0  19.6    78.2  66.0  92.0          2.1    10           0.0 1000000.0 -1000000.0        0.00
  4580 2018     2  23         21.9    10.5    30.1       16.3   7.1  24.1    79.3  60.0  92.0          3.3    13           0.0 1000000.0 -1000000.0        0.00
  4581 2018     2  24         27.5    15.4    35.1        7.3  -1.8  22.2    47.2  24.0  92.0          6.2    37           0.0 1000000.0 -1000000.0        0.08
  4582 2018     2  25         32.7    25.6    39.4        4.8  -0.3   7.4    31.0  20.0  43.0         11.8    37           0.0 1000000.0 -1000000.0        0.00
  4583 2018     2  26         37.3    24.8    51.9       10.0   3.7  19.3    33.6  18.0  60.0          3.7    15           0.0 1000000.0 -1000000.0        0.00
  4584 2018     2  27         36.9    20.9    52.8       15.4   9.7  23.0    43.6  22.0  76.0          3.1    13           0.0 1000000.0 -1000000.0        0.00
  4585 2018     2  28         36.0    22.6    48.2       18.8  12.7  25.1    51.8  29.0  77.0          3.5    19           0.0 1000000.0 -1000000.0        0.00
  4586 2018     3   1         37.2    22.0    51.0       21.7  15.0  25.6    56.6  27.0  85.0          2.8    16           0.0 1000000.0 -1000000.0        0.00
  4587 2018     3   2         50.7    30.6    67.4       16.2  10.9  23.6    28.7  11.0  63.0          6.6    28           0.0 1000000.0 -1000000.0        0.00
  4588 2018     3   3         48.6    29.6    67.0       16.0   9.4  21.3    30.5  11.0  62.0          4.4    22           0.0 1000000.0 -1000000.0        0.00
  4589 2018     3   4         44.5    29.9    65.0       12.0  -4.0  20.9    28.8   6.0  52.0         11.6    61           0.0 1000000.0 -1000000.0        0.00
  4590 2018     3   5         33.3    28.7    38.8        0.8  -3.9   6.3    25.0  17.0  36.0         16.2    56           0.0 1000000.0 -1000000.0        0.00
  4591 2018     3   6         35.8    24.2    49.4        4.1  -3.2  12.5    27.2  16.0  52.0          5.7    32           0.0 1000000.0 -1000000.0        0.00
  4592 2018     3   7         34.6    19.0    51.1       10.4   5.5  14.8    40.5  16.0  70.0          2.8    15           0.0 1000000.0 -1000000.0        0.00
  4593 2018     3   8         46.3    25.9    64.4       12.8   9.2  16.6    29.8  12.0  57.0          4.5    26           0.0 1000000.0 -1000000.0        0.00
  4594 2018     3   9         53.7    46.1    62.3       16.7  12.5  26.8    23.9  15.0  44.0          8.8    41           0.0 1000000.0 -1000000.0        0.00
  4595 2018     3  10         44.9    29.0    53.8       20.3  12.0  26.9    38.2  26.0  60.0         10.2    40           0.0 1000000.0 -1000000.0        0.00
  4596 2018     3  11         36.8    22.2    49.5       14.6   8.6  20.5    43.5  19.0  73.0          3.5    13           0.0 1000000.0 -1000000.0        0.00
  4597 2018     3  12         40.0    24.7    54.5       16.4  11.3  28.4    40.5  21.0  60.0          3.1    14           0.0 1000000.0 -1000000.0        0.00
  4598 2018     3  13         41.7    26.4    56.2       22.6  19.3  25.9    49.2  27.0  75.0          3.8    15           0.0 1000000.0 -1000000.0        0.00
  4599 2018     3  14         48.9    29.0    66.0       22.8  20.2  27.4    39.8  19.0  71.0          3.8    20           0.0 1000000.0 -1000000.0        0.00
  4600 2018     3  15         46.4    33.6    62.9       28.2  21.5  38.7    53.4  24.0  92.0          3.8    27           0.0 1000000.0 -1000000.0        0.14
  4601 2018     3  16         44.0    34.3    51.8       20.8   7.5  35.6    47.5  17.0  90.0          8.2    46           0.0 1000000.0 -1000000.0        0.00
  4602 2018     3  17         45.0    27.2    60.9       18.3  12.0  25.6    35.7  22.0  61.0          4.3    16           0.0 1000000.0 -1000000.0        0.00
  4603 2018     3  18         38.2    29.1    52.6       26.7  18.2  33.8    66.6  34.0  94.0          4.3    32           0.0 1000000.0 -1000000.0        0.36
  4604 2018     3  19         36.1    29.5    43.9       27.0  23.4  31.4    71.1  45.0  92.0          3.7    14           0.0 1000000.0 -1000000.0        0.15
  4605 2018     3  20         39.3    27.4    49.9       20.0  13.5  25.5    49.3  25.0  83.0          6.7    34           0.0 1000000.0 -1000000.0        0.00
  4606 2018     3  21         45.0    28.7    58.4       25.3  21.2  30.4    48.4  29.0  75.0          3.5    15           0.0 1000000.0 -1000000.0        0.00
  4607 2018     3  22         57.2    38.9    70.2       30.6  26.9  35.3    39.1  22.0  67.0          4.6    26           0.0 1000000.0 -1000000.0        0.00
  4608 2018     3  23         58.2    44.3    68.2       31.2  25.7  37.2    36.7  26.0  68.0          9.8    50           0.0 1000000.0 -1000000.0        0.00
  4609 2018     3  24         49.9    32.1    63.0       27.5  16.2  36.7    48.2  17.0  85.0          3.1    20           0.0 1000000.0 -1000000.0        0.00
